ch_name,mal_id,mal_title,img_url,mal_year
其中 1 個是妹妹！,13367,"Kono Naka ni Hitori, Imouto ga Iru!",https://cdn.myanimelist.net/images/anime/5/75534.jpg,2012
Campione 弒神者！,12293,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,https://cdn.myanimelist.net/images/anime/13/75662.jpg,2012
迷茫管家與膽怯的我,10110,Mayo Chiki!,https://cdn.myanimelist.net/images/anime/13/29971.jpg,2011
COP CRAFT,38940,Cop Craft,https://cdn.myanimelist.net/images/anime/1365/103219.jpg,2019
科學一方通行,38480,Toaru Kagaku no Accelerator,https://cdn.myanimelist.net/images/anime/1160/99995.jpg,2019
帶著智慧型手機闖蕩異世界,35203,Isekai wa Smartphone to Tomo ni.,https://cdn.myanimelist.net/images/anime/7/86794.jpg,2017
侵略陸地!花枝娘,8557,Shinryaku! Ika Musume,https://cdn.myanimelist.net/images/anime/1734/118930.jpg,2010
我的女友是個過度認真的處女 Bitch,35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,https://cdn.myanimelist.net/images/anime/12/87623.jpg,2017
戀愛與謊言,34934,Koi to Uso,https://cdn.myanimelist.net/images/anime/5/86663.jpg,2017
虹色時光,31414,Nijiiro Days,https://cdn.myanimelist.net/images/anime/8/76691.jpg,2016
絕對雙刃,25397,Absolute Duo,https://cdn.myanimelist.net/images/anime/4/68839.jpg,2015
緋彈的亞莉亞,8630,Hidan no Aria,https://cdn.myanimelist.net/images/anime/9/30095.jpg,2011
地獄模式 ～喜歡挑戰特殊成就的玩家在廢設定的異世界成為無雙～,60460,Hell Mode: Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru,https://cdn.myanimelist.net/images/anime/1151/152479.jpg,2026
貴族轉生～得天眷顧一出生就獲得最強力量～,60692,Kizoku Tensei: Megumareta Umare kara Saikyou no Chikara wo Eru,https://cdn.myanimelist.net/images/anime/1629/153722.jpg,2026
相反的你和我,60371,Seihantai na Kimi to Boku,https://cdn.myanimelist.net/images/anime/1140/154457.jpg,2026
窮神,13535,Binbougami ga!,https://cdn.myanimelist.net/images/anime/8/39333.jpg,2012
SKET DANCE 學園救援團,9863,SKET Dance,https://cdn.myanimelist.net/images/anime/9/73974.jpg,2011
天降之物,5958,Sora no Otoshimono,https://cdn.myanimelist.net/images/anime/1623/151209.jpg,2009
B 型 H 系,7817,B-gata H-kei,https://cdn.myanimelist.net/images/anime/1687/123304.jpg,2010
青出於藍,53,Ai Yori Aoshi,https://cdn.myanimelist.net/images/anime/7/10172.jpg,2002
戀愛情結,2034,Lovely★Complex,https://cdn.myanimelist.net/images/anime/11/75563.jpg,2007
幸運女神,50,Aa! Megami-sama! (TV),https://cdn.myanimelist.net/images/anime/1976/99376.jpg,2005
機械女僕‧瑪麗,59484,Kikaijikake no Marie,https://cdn.myanimelist.net/images/anime/1618/151138.jpg,2025
靠廢柴技能【狀態異常】成為最強的我將蹂躪一切,57892,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",https://cdn.myanimelist.net/images/anime/1914/143630.jpg,2024
我的妻子不具感情,58272,Boku no Tsuma wa Kanjou ga Nai,https://cdn.myanimelist.net/images/anime/1101/143646.jpg,2024
格鬥實況,58080,Kenka Dokugaku,https://cdn.myanimelist.net/images/anime/1594/142521.jpg,2024
反派千金等級 99～我是隱藏頭目但不是魔王～,54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,https://cdn.myanimelist.net/images/anime/1150/140028.jpg,2024
神劍闖江湖 ―明治劍客浪漫譚―,50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),https://cdn.myanimelist.net/images/anime/1599/136532.jpg,2023
在異世界獲得超強能力的我，在現實世界照樣無敵～等級提升改變人生命運～,52830,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",https://cdn.myanimelist.net/images/anime/1316/134327.jpg,2023
異世界迷宮裡的後宮生活,44524,Isekai Meikyuu de Harem wo,https://cdn.myanimelist.net/images/anime/1490/126919.jpg,2022
大正處女御伽話,45055,Taishou Otome Otogibanashi,https://cdn.myanimelist.net/images/anime/1662/118849.jpg,2021
甲鐵城的卡巴內里 ～海門決戰～,34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,https://cdn.myanimelist.net/images/anime/1749/99713.jpg,2019
在那個夏天等待,11433,Ano Natsu de Matteru,https://cdn.myanimelist.net/images/anime/12/59405.jpg,2012
魔力女管家 ～更美麗的事物～,277,Mahoromatic: Motto Utsukushii Mono,https://cdn.myanimelist.net/images/anime/1367/98136.jpg,2002
袖珍女侍小梅,318,Hand Maid May,https://cdn.myanimelist.net/images/anime/1497/140178.jpg,2000
迷糊女戰士,379,Heppoko Jikken Animation Excel♥Saga,https://cdn.myanimelist.net/images/anime/2/11744.jpg,1999
秀逗魔導士 TRY,1172,Slayers Try,https://cdn.myanimelist.net/images/anime/1262/139054.jpg,1997
秀逗魔導士 NEXT,535,Slayers Next,https://cdn.myanimelist.net/images/anime/1165/92536.jpg,1996
秀逗魔導士 REVOLUTION,4028,Slayers Revolution,https://cdn.myanimelist.net/images/anime/7/20940.jpg,2008
爆彈小新娘,197,Rizelmine,https://cdn.myanimelist.net/images/anime/1575/153253.jpg,2002
School Days,2476,School Days,https://cdn.myanimelist.net/images/anime/1593/122440.jpg,2007
sola,1965,Sola,https://cdn.myanimelist.net/images/anime/7/46119.jpg,2007
魔力女管家,276,Mahoromatic: Automatic Maiden,https://cdn.myanimelist.net/images/anime/13/23051.jpg,2001
小公主優希,327,Puchi Pri*Yucie,https://cdn.myanimelist.net/images/anime/6/20142.jpg,2002
玩偶遊戲,1486,Kodomo no Omocha (TV),https://cdn.myanimelist.net/images/anime/5/7016.jpg,1996
下流梗不存在的灰暗世界,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,https://cdn.myanimelist.net/images/anime/6/75106.jpg,2015
加速世界,11759,Accel World,https://cdn.myanimelist.net/images/anime/1002/135430.jpg,2012
我的朋友很少,10719,Boku wa Tomodachi ga Sukunai,https://cdn.myanimelist.net/images/anime/8/32873.jpg,2011
戀愛、選舉與巧克力,12175,Koi to Senkyo to Chocolate,https://cdn.myanimelist.net/images/anime/4/42015.jpg,2012
秀逗魔導士,534,Slayers,https://cdn.myanimelist.net/images/anime/6/19870.jpg,1995
白色相簿 2,18245,White Album 2,https://cdn.myanimelist.net/images/anime/1674/142746.jpg,2013
只有神知道的世界,8525,Kami nomi zo Shiru Sekai,https://cdn.myanimelist.net/images/anime/2/43361.jpg,2010
落第騎士英雄譚,30296,Rakudai Kishi no Cavalry,https://cdn.myanimelist.net/images/anime/9/76493.jpg,2015
魔法少女特殊戰明日香,37979,Mahou Shoujo Tokushusen Asuka,https://cdn.myanimelist.net/images/anime/1278/112932.jpg,2019
東京殘響,23283,Zankyou no Terror,https://cdn.myanimelist.net/images/anime/1417/117422.jpg,2014
健全機鬥士,21809,Kenzen Robo Daimidaler,https://cdn.myanimelist.net/images/anime/2/61435.jpg,2014
當不成勇者的我，只好認真找工作了。,18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,https://cdn.myanimelist.net/images/anime/13/54389.jpg,2013
戀曲寫真,16397,Photokano,https://cdn.myanimelist.net/images/anime/11/49199.jpg,2013
PSYCHO-PASS 心靈判官,13601,Psycho-Pass,https://cdn.myanimelist.net/images/anime/1314/142015.jpg,2012
不正經的魔術講師與禁忌教典,32951,Rokudenashi Majutsu Koushi to Akashic Records,https://cdn.myanimelist.net/images/anime/8/85593.jpg,2017
輝夜姬想讓人告白 邁向大人的階梯,61903,Kaguya-sama wa Kokurasetai: Otona e no Kaidan,https://cdn.myanimelist.net/images/anime/1112/150697.jpg,2025
藥師少女的獨語 第二季,58514,Kusuriya no Hitorigoto 2nd Season,https://cdn.myanimelist.net/images/anime/1025/147458.jpg,2025
食戟之靈,28171,Shokugeki no Souma,https://cdn.myanimelist.net/images/anime/1444/148976.jpg,2015
大正棒球少女。,5141,Taishou Yakyuu Musume.,https://cdn.myanimelist.net/images/anime/6/22583.jpg,2009
謎樣女友 X,12467,Nazo no Kanojo X,https://cdn.myanimelist.net/images/anime/3/75205.jpg,2012
寄生獸,22535,Kiseijuu: Sei no Kakuritsu,https://cdn.myanimelist.net/images/anime/3/73178.jpg,2014
終末的伊澤塔,33433,Shuumatsu no Izetta,https://cdn.myanimelist.net/images/anime/7/82119.jpg,2016
我獨自升級 第二季 －起於闇影－,58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,https://cdn.myanimelist.net/images/anime/1448/147351.jpg,2025
夢想成為魔法少女,54722,Mahou Shoujo ni Akogarete,https://cdn.myanimelist.net/images/anime/1525/139345.jpg,2024
歡迎來到實力至上主義的教室 第三季,51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,https://cdn.myanimelist.net/images/anime/1332/139318.jpg,2024
藥師少女的獨語,54492,Kusuriya no Hitorigoto,https://cdn.myanimelist.net/images/anime/1708/138033.jpg,2023
獻祭公主與獸王,46422,Niehime to Kemono no Ou,https://cdn.myanimelist.net/images/anime/1397/133339.jpg,2023
藍色監獄,49596,Blue Lock,https://cdn.myanimelist.net/images/anime/1258/126929.jpg,2022
不道德公會,51212,Futoku no Guild,https://cdn.myanimelist.net/images/anime/1651/128718.jpg,2022
因為不是真正的夥伴而被逐出勇者隊伍，流落到邊境展開慢活人生,44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",https://cdn.myanimelist.net/images/anime/1723/117854.jpg,2021
NO GAME NO LIFE 遊戲人生 ZERO,33674,No Game No Life: Zero,https://cdn.myanimelist.net/images/anime/1085/90759.jpg,2017
零之使魔 F,11319,Zero no Tsukaima F,https://cdn.myanimelist.net/images/anime/2/75559.jpg,2012
鬼影投手,5040,One Outs,https://cdn.myanimelist.net/images/anime/7/21065.jpg,2008
零之使魔 三美姬的輪舞,3712,Zero no Tsukaima: Princesses no Rondo,https://cdn.myanimelist.net/images/anime/6/10256.jpg,2008
零之使魔 雙月的騎士,1840,Zero no Tsukaima: Futatsuki no Kishi,https://cdn.myanimelist.net/images/anime/2/22740.jpg,2007
惡作劇之吻,3731,Itazura na Kiss,https://cdn.myanimelist.net/images/anime/10/19933.jpg,2008
殺戮重生犬屋敷,34542,Inuyashiki,https://cdn.myanimelist.net/images/anime/7/88471.jpg,2017
中華一番,110,Chuuka Ichiban!,https://cdn.myanimelist.net/images/anime/6/75283.jpg,1997
回復術士的重啟人生,40750,Kaifuku Jutsushi no Yarinaoshi,https://cdn.myanimelist.net/images/anime/1301/110018.jpg,2021
紫羅蘭永恆花園,33352,Violet Evergarden,https://cdn.myanimelist.net/images/anime/1795/95088.jpg,2018
勇者鬥惡龍 達伊的大冒險,40906,Dragon Quest: Dai no Daibouken (2020),https://cdn.myanimelist.net/images/anime/1499/109126.jpg,2020
劇場版 紫羅蘭永恆花園,37987,Violet Evergarden Movie,https://cdn.myanimelist.net/images/anime/1825/110716.jpg,2020
妖精的旋律,226,Elfen Lied,https://cdn.myanimelist.net/images/anime/1780/121555.jpg,2004
異種族風俗娘評鑑指南,40010,Ishuzoku Reviewers,https://cdn.myanimelist.net/images/anime/1870/105970.jpg,2020
我不受歡迎，怎麼想都是你們的錯！,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,https://cdn.myanimelist.net/images/anime/12/51619.jpg,2013
小書痴的下剋上：為了成為圖書管理員不擇手段！,39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,https://cdn.myanimelist.net/images/anime/1582/101697.jpg,2019
高分少女 第二季,39570,High Score Girl II,https://cdn.myanimelist.net/images/anime/1560/99904.jpg,2019
天氣之子,38826,Tenki no Ko,https://cdn.myanimelist.net/images/anime/1880/101146.jpg,2019
天空之城,513,Tenkuu no Shiro Laputa,https://cdn.myanimelist.net/images/anime/5/37799.jpg,1986
狂賭之淵,34933,Kakegurui,https://cdn.myanimelist.net/images/anime/3/86578.jpg,2017
召喚惡魔,10216,"Yondemasu yo, Azazel-san. (TV)",https://cdn.myanimelist.net/images/anime/4/75284.jpg,2011
哥布林殺手,37349,Goblin Slayer,https://cdn.myanimelist.net/images/anime/1719/95621.jpg,2018
電影版 聲之形,28851,Koe no Katachi,https://cdn.myanimelist.net/images/anime/1122/96435.jpg,2016
高分少女,21877,High Score Girl,https://cdn.myanimelist.net/images/anime/1668/91345.jpg,2018
你的名字,32281,Kimi no Na wa.,https://cdn.myanimelist.net/images/anime/5/87048.jpg,2016
我太受歡迎了該怎麼辦,32899,Watashi ga Motete Dousunda,https://cdn.myanimelist.net/images/anime/4/81953.jpg,2016
俺物語！！,28297,Ore Monogatari!!,https://cdn.myanimelist.net/images/anime/13/69455.jpg,2015
灰色的果實,17729,Grisaia no Kajitsu,https://cdn.myanimelist.net/images/anime/1645/112632.jpg,2014
天使與龍的輪舞,25731,Cross Ange: Tenshi to Ryuu no Rondo,https://cdn.myanimelist.net/images/anime/1780/145951.jpg,2014
甘城輝煌樂園救世主,22147,Amagi Brilliant Park,https://cdn.myanimelist.net/images/anime/5/85435.jpg,2014
"Wake Up,Girls!",19023,"Wake Up, Girls!",https://cdn.myanimelist.net/images/anime/5/58971.jpg,2014
翠星上的加爾岡緹亞,16524,Suisei no Gargantia,https://cdn.myanimelist.net/images/anime/11/48817.jpg,2013
快刀亂麻,2483,Kaitouranma The Animation,https://cdn.myanimelist.net/images/anime/1403/96254.jpg,1999
聲優初體驗,8876,Koe de Oshigoto! The Animation,https://cdn.myanimelist.net/images/anime/5/25524.jpg,2010
成惠的世界,840,Narue no Sekai,https://cdn.myanimelist.net/images/anime/7/19048.jpg,2003
ELF版 下級生,661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,https://cdn.myanimelist.net/images/anime/10/20194.jpg,1997
侍魂 〜破天降魔之章〜,2591,Samurai Spirits: Haten Gouma no Shou,https://cdn.myanimelist.net/images/anime/6/49963.jpg,1994
侍魂 2 ～阿斯拉斬魔傳～,839,Samurai Spirits 2: Asura Zanmaden,https://cdn.myanimelist.net/images/anime/2/2959.jpg,1999
三劍客,2333,Anime Sanjuushi,https://cdn.myanimelist.net/images/anime/3/61981.jpg,1987
G-on 少女騎士團,1623,G-On Riders,https://cdn.myanimelist.net/images/anime/10/4447.jpg,2002
小桃小栗 Love Love 物語,30014,Momokuri,https://cdn.myanimelist.net/images/anime/8/76056.jpg,2015
除暴機動隊,767,Burn Up!,https://cdn.myanimelist.net/images/anime/4/2888.jpg,1991
KO 世紀三獸士,602,KO Seiki Beast Sanjuushi,https://cdn.myanimelist.net/images/anime/12/20394.jpg,1992
魔物獵人妖子,1280,Mamono Hunter Youko,https://cdn.myanimelist.net/images/anime/1276/97039.jpg,1990
逮捕令,1577,Taiho Shichau zo,https://cdn.myanimelist.net/images/anime/1498/97153.jpg,1994
女棒甲子園,1846,Princess Nine: Kisaragi Joshikou Yakyuubu,https://cdn.myanimelist.net/images/anime/5/64743.jpg,1998
紅豬,416,Kurenai no Buta,https://cdn.myanimelist.net/images/anime/1728/138709.jpg,1992
魔女宅急便,512,Majo no Takkyuubin,https://cdn.myanimelist.net/images/anime/1579/140483.jpg,1989
風之谷,572,Kaze no Tani no Nausicaä,https://cdn.myanimelist.net/images/anime/10/75914.jpg,1984
小鳥之翼 第二季,52229,Birdie Wing: Golf Girls' Story Season 2,https://cdn.myanimelist.net/images/anime/1407/135263.jpg,2023
女神宿舍的管理員。,41812,Megami-ryou no Ryoubo-kun.,https://cdn.myanimelist.net/images/anime/1436/116410.jpg,2021
戀愛暴君,32262,Renai Boukun,https://cdn.myanimelist.net/images/anime/9/84266.jpg,2017
小魔女學園,33489,Little Witch Academia (TV),https://cdn.myanimelist.net/images/anime/1520/147248.jpg,2017
百姓貴族 2nd Season,57562,Hyakushou Kizoku 2nd Season,https://cdn.myanimelist.net/images/anime/1275/150168.jpg,2024
MIX,38098,Mix: Meisei Story,https://cdn.myanimelist.net/images/anime/1353/104238.jpg,2019
屍體如山的死亡遊戲,53613,Dead Mount Death Play,https://cdn.myanimelist.net/images/anime/1930/133758.jpg,2023
機戰少女 Alice Expansion,50871,Alice Gear Aegis Expansion,https://cdn.myanimelist.net/images/anime/1460/135257.jpg,2023
少女前線,46604,Dolls' Frontline,https://cdn.myanimelist.net/images/anime/1783/118956.jpg,2022
龍族拼圖,37096,Puzzle & Dragon,https://cdn.myanimelist.net/images/anime/1460/149962.jpg,2018
亂馬 1/2,210,Ranma ½,https://cdn.myanimelist.net/images/anime/13/6441.jpg,1989
TRIBE NINE,49969,Tribe Nine,https://cdn.myanimelist.net/images/anime/1050/118367.jpg,2022
遊戲王,550,Yu☆Gi☆Oh!,https://cdn.myanimelist.net/images/anime/4/47487.jpg,1998
惡魔高校 D×D,11617,High School DxD,https://cdn.myanimelist.net/images/anime/1331/111940.jpg,2012
我的英雄學院 FINAL SEASON,60098,Boku no Hero Academia: Final Season,https://cdn.myanimelist.net/images/anime/1959/151055.jpg,2025
最後可以再拜託您一件事嗎？,59846,Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka,https://cdn.myanimelist.net/images/anime/1190/151754.jpg,2025
歡迎光臨流放者食堂！,60523,Tsuihousha Shokudou e Youkoso!,https://cdn.myanimelist.net/images/anime/1313/149355.jpg,2025
擁有超常技能的異世界流浪美食家 S2,57025,Tondemo Skill de Isekai Hourou Meshi 2,https://cdn.myanimelist.net/images/anime/1206/151772.jpg,2025
琉璃的寶石,59791,Ruri no Houseki,https://cdn.myanimelist.net/images/anime/1431/148742.jpg,2025
我們不可能成為戀人！絕對不行。（※似乎可行？）,60326,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",https://cdn.myanimelist.net/images/anime/1887/150496.jpg,2025
Silent Witch 沉默魔女的祕密,59459,Silent Witch: Chinmoku no Majo no Kakushigoto,https://cdn.myanimelist.net/images/anime/1669/149732.jpg,2025
最近的偵探真沒用,59632,Mattaku Saikin no Tantei to Kitara,https://cdn.myanimelist.net/images/anime/1323/149460.jpg,2025
我是星際國家的惡德領主！,60154,Ore wa Seikan Kokka no Akutoku Ryoushu!,https://cdn.myanimelist.net/images/anime/1703/148600.jpg,2025
歲月流逝飯菜依舊美味,60658,Hibi wa Sugiredo Meshi Umashi,https://cdn.myanimelist.net/images/anime/1221/148863.jpg,2025
搖曳莊的幽奈小姐,36726,Yuragi-sou no Yuuna-san,https://cdn.myanimelist.net/images/anime/1462/98802.jpg,2018
WITCH WATCH 魔女守護者,59597,Witch Watch,https://cdn.myanimelist.net/images/anime/1526/150689.jpg,2025
魔法少女小圓 前編 起始的物語,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,https://cdn.myanimelist.net/images/anime/6/42265.jpg,2012
黑岩目高不把我的可愛放在眼裡,58853,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,https://cdn.myanimelist.net/images/anime/1792/146404.jpg,2025
中年大叔轉生反派千金,57719,Akuyaku Reijou Tensei Ojisan,https://cdn.myanimelist.net/images/anime/1255/146484.jpg,2025
醜男真戰士,60316,Busamen Gachi Fighter,https://cdn.myanimelist.net/images/anime/1454/150515.jpg,2025
女僕冥土小姐,57611,Kimi wa Meido-sama.,https://cdn.myanimelist.net/images/anime/1909/144684.jpg,2024
香格里拉・開拓異境～糞作獵手挑戰神作～ 第二季,58572,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",https://cdn.myanimelist.net/images/anime/1996/147601.jpg,2024
哎咕島消失的舔甜歌姬,58926,Egumi Legacy,https://cdn.myanimelist.net/images/anime/1755/143273.jpg,2024
深夜 Punch,57947,Mayonaka Punch,https://cdn.myanimelist.net/images/anime/1700/143395.jpg,2024
春原莊的管理員小姐,36817,Sunohara-sou no Kanrinin-san,https://cdn.myanimelist.net/images/anime/1539/124746.jpg,2018
火影忍者劇場版1：大活劇！雪姬忍法帖 ！！,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,https://cdn.myanimelist.net/images/anime/1231/134484.jpg,2004
遊戲王 ～超融合！超越時空的羈絆～,6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,https://cdn.myanimelist.net/images/anime/3/30085.jpg,2010
劇場總集篇 孤獨搖滾！Re:,55357,Bocchi the Rock! Movie,https://cdn.myanimelist.net/images/anime/1256/142261.jpg,2024
學姊是男孩,54855,Senpai wa Otokonoko,https://cdn.myanimelist.net/images/anime/1049/144505.jpg,2024
拉麵赤貓,57325,Ramen Akaneko,https://cdn.myanimelist.net/images/anime/1805/142211.jpg,2024
CLANNAD,2167,Clannad,https://cdn.myanimelist.net/images/anime/1804/95033.jpg,2007
擅長逃跑的殿下,54724,Nige Jouzu no Wakagimi,https://cdn.myanimelist.net/images/anime/1386/140401.jpg,2024
身為 VTuber 的我因為忘記關台而成了傳說,54284,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,https://cdn.myanimelist.net/images/anime/1606/144506.jpg,2024
轉生為第七王子，隨心所欲的魔法學習之路 第二季,59095,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",https://cdn.myanimelist.net/images/anime/1154/149614.jpg,2025
驀然回首,58125,Look Back,https://cdn.myanimelist.net/images/anime/1716/142633.jpg,2024
SPY x FAMILY 間諜家家酒 Season 3,59027,Spy x Family Season 3,https://cdn.myanimelist.net/images/anime/1697/151793.jpg,2025
徹夜之歌,50346,Yofukashi no Uta,https://cdn.myanimelist.net/images/anime/1045/123711.jpg,2022
轉生為第七王子，隨心所欲的魔法學習之路,53516,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",https://cdn.myanimelist.net/images/anime/1580/141243.jpg,2024
夜晚的水母不會游泳,54839,Yoru no Kurage wa Oyogenai,https://cdn.myanimelist.net/images/anime/1834/141827.jpg,2024
魔法科高中的劣等生 追憶篇,48375,Mahouka Koukou no Rettousei: Tsuioku-hen,https://cdn.myanimelist.net/images/anime/1847/120234.jpg,2021
狼與辛香料,2966,Ookami to Koushinryou,https://cdn.myanimelist.net/images/anime/5/59401.jpg,2008
死神少爺與黑女僕 第三季,56738,Shinigami Bocchan to Kuro Maid 3rd Season,https://cdn.myanimelist.net/images/anime/1988/142714.jpg,2024
輪迴七次的惡役千金，在前敵國享受隨心所欲的新婚生活,56352,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",https://cdn.myanimelist.net/images/anime/1533/140617.jpg,2024
Buddy Daddies 殺手奶爸,53411,Buddy Daddies,https://cdn.myanimelist.net/images/anime/1553/133767.jpg,2023
勇氣爆發 BANG BRAVERN,55528,Yuuki Bakuhatsu Bang Bravern,https://cdn.myanimelist.net/images/anime/1872/140863.jpg,2024
北海道辣妹金古錐,53421,Dosanko Gal wa Namara Menkoi,https://cdn.myanimelist.net/images/anime/1937/136906.jpg,2024
劇場版 鏈鋸人 蕾潔篇,57555,Chainsaw Man Movie: Reze-hen,https://cdn.myanimelist.net/images/anime/1763/150638.jpg,2025
青之驅魔師 島根啟明結社篇,53889,Ao no Exorcist: Shimane Illuminati-hen,https://cdn.myanimelist.net/images/anime/1239/140803.jpg,2024
關於我轉生變成史萊姆這檔事 第三季,53580,Tensei shitara Slime Datta Ken 3rd Season,https://cdn.myanimelist.net/images/anime/1211/143476.jpg,2024
秒速 5 公分,1689,Byousoku 5 Centimeter,https://cdn.myanimelist.net/images/anime/1410/112994.jpg,2007
火影忍者劇場版9：忍者之路,13667,Naruto: Shippuuden Movie 6 - Road to Ninja,https://cdn.myanimelist.net/images/anime/1620/94336.jpg,2012
堤亞穆帝國物語～從斷頭台開始，公主重生後的逆轉人生～,52962,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",https://cdn.myanimelist.net/images/anime/1901/139910.jpg,2023
天使降臨到我身邊！珍貴的朋友,44141,Watashi ni Tenshi ga Maiorita! Precious Friends,https://cdn.myanimelist.net/images/anime/1267/124382.jpg,2022
名偵探柯南 犯人・犯澤先生,50010,Meitantei Conan: Hannin no Hanzawa-san,https://cdn.myanimelist.net/images/anime/1560/125527.jpg,2022
FAIRY TAIL 魔導少年,6702,Fairy Tail,https://cdn.myanimelist.net/images/anime/5/18179.jpg,2009
她來自煩星 第二季,54829,Urusei Yatsura (2022) 2nd Season,https://cdn.myanimelist.net/images/anime/1517/140830.jpg,2024
超超超超超喜歡你的 100 個女朋友,54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,https://cdn.myanimelist.net/images/anime/1812/136764.jpg,2023
躍動青春,50416,Skip to Loafer,https://cdn.myanimelist.net/images/anime/1518/138730.jpg,2023
能幹貓今天也憂鬱,51916,Dekiru Neko wa Kyou mo Yuuutsu,https://cdn.myanimelist.net/images/anime/1074/136720.jpg,2023
白聖女與黑牧師,52082,Shiro Seijo to Kuro Bokushi,https://cdn.myanimelist.net/images/anime/1329/135096.jpg,2023
公司的小小前輩,53379,Uchi no Kaisha no Chiisai Senpai no Hanashi,https://cdn.myanimelist.net/images/anime/1984/136274.jpg,2023
天國大魔境,53393,Tengoku Daimakyou,https://cdn.myanimelist.net/images/anime/1121/133132.jpg,2023
地獄樂,46569,Jigokuraku,https://cdn.myanimelist.net/images/anime/1075/131925.jpg,2023
Re：從零開始的異世界生活 第三季,54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,https://cdn.myanimelist.net/images/anime/1706/144725.jpg,2024
WWW.WORKING!! 迷糊餐廳,33094,WWW.Working!!,https://cdn.myanimelist.net/images/anime/11/82287.jpg,2016
鈴芽之旅,50594,Suzume no Tojimari,https://cdn.myanimelist.net/images/anime/1598/128450.jpg,2022
影子籃球員 第三季,24415,Kuroko no Basket 3rd Season,https://cdn.myanimelist.net/images/anime/4/68299.jpg,2015
不當哥哥了！,51678,Oniichan wa Oshimai!,https://cdn.myanimelist.net/images/anime/1058/131632.jpg,2023
異世界悠閒農家,51462,Isekai Nonbiri Nouka,https://cdn.myanimelist.net/images/anime/1983/132329.jpg,2023
影子籃球員 第二季,16894,Kuroko no Basket 2nd Season,https://cdn.myanimelist.net/images/anime/9/56155.jpg,2013
影子籃球員,11771,Kuroko no Basket,https://cdn.myanimelist.net/images/anime/11/50453.jpg,2012
擁有超常技能的異世界流浪美食家,53446,Tondemo Skill de Isekai Hourou Meshi,https://cdn.myanimelist.net/images/anime/1661/131889.jpg,2023
命運石之門,9253,Steins;Gate,https://cdn.myanimelist.net/images/anime/1935/127974.jpg,2011
SPY x FAMILY 間諜家家酒 Season 2,53887,Spy x Family Season 2,https://cdn.myanimelist.net/images/anime/1506/138982.jpg,2023
她來自煩星,50710,Urusei Yatsura (2022),https://cdn.myanimelist.net/images/anime/1233/129144.jpg,2022
THE FIRST SLAM DUNK,45649,The First Slam Dunk,https://cdn.myanimelist.net/images/anime/1745/129284.jpg,2022
金裝的維爾梅～瀕臨留級的魔法師聯手最強災厄勇闖魔法世界～,51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,https://cdn.myanimelist.net/images/anime/1561/125302.jpg,2022
電馭叛客：邊緣行者,42310,Cyberpunk: Edgerunners,https://cdn.myanimelist.net/images/anime/1818/126435.jpg,2022
